Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
86	9266.6875	348.35693	9614.057	8602.782	9400.009	181.65971	9751.816	9068.687	1000.0	1000.0	430000	709.9705	181.72496	874.4219	-227.57153	709.9691	181.72578	875.4924	-280.63776	-713.0859	129.34807	4172.743046283722
87	9277.638	277.49997	9501.081	8750.003	9637.081	149.36606	9922.631	9415.603	1000.0	1000.0	435000	711.79126	182.03029	876.78107	-431.86	711.7913	182.03336	877.75275	-437.36182	-715.1514	132.12482	4223.1593470573425
88	9404.992	223.65154	9740.399	9182.342	9675.176	144.9136	9929.353	9346.525	1000.0	1000.0	440000	714.68115	181.31693	881.23566	-335.60858	714.68054	181.31555	880.15704	-307.1769	-717.5889	130.94228	4271.683557271957
89	9215.464	427.7533	9590.099	8401.39	9810.95	104.20377	10016.349	9616.671	1000.0	1000.0	445000	716.9999	180.65245	881.03186	-294.06638	716.9996	180.65305	880.98364	-331.41718	-720.3253	133.68973	4327.082121133804
90	9627.901	136.32014	9888.394	9491.969	9965.3545	121.4941	10128.006	9787.627	1000.0	1000.0	450000	717.99365	182.07469	879.2979	-346.28156	717.99384	182.07637	886.62054	-391.94577	-720.7656	136.31665	4380.689304113388
91	9566.104	155.63182	9805.528	9399.559	10195.376	104.45836	10342.253	10070.836	1000.0	1000.0	455000	720.39453	182.19077	883.54254	-383.6515	720.3947	182.18947	885.59045	-351.80005	-723.6866	137.48457	4431.449369192123
92	9662.6	139.90901	9848.554	9462.307	10245.121	65.87969	10358.677	10129.17	1000.0	1000.0	460000	721.51465	182.80931	884.9682	-433.95245	721.5128	182.81259	887.4962	-361.42538	-724.576	139.04489	4481.675431966782
93	9660.399	237.41386	9963.152	9305.636	9849.842	123.86491	10097.436	9689.303	1000.0	1000.0	465000	723.8332	180.71812	887.16425	-328.5173	723.8339	180.72064	887.06915	-320.50098	-726.9369	132.2555	4529.7491500377655
94	9730.465	181.4166	9973.727	9456.808	10142.619	257.1084	10377.204	9428.441	1000.0	1000.0	470000	725.7822	180.65678	887.1566	-361.00598	725.7813	180.65726	890.2291	-435.9246	-728.4249	132.46307	4581.524588108063
95	9521.298	236.21307	9860.188	9276.144	10157.974	165.49612	10404.4375	9833.828	1000.0	1000.0	475000	727.75885	180.88893	886.45593	-374.73257	727.75885	180.88914	891.57306	-324.82645	-730.7286	125.873116	4632.857616186142
96	9569.108	150.44669	9822.829	9399.035	9693.008	125.774765	9916.674	9548.446	1000.0	1000.0	480000	729.76825	180.49686	886.5794	-355.29218	729.7683	180.49524	887.368	-352.26718	-732.5389	134.08995	4682.9015572071075
97	9644.115	392.71332	10272.124	9181.451	9956.196	152.37485	10262.229	9742.56	1000.0	1000.0	485000	731.3963	181.00754	891.83276	-300.9002	731.3965	181.00551	892.1587	-286.3638	-734.6029	127.03485	4730.83340215683
98	8314.643	2425.645	9753.399	3479.3252	10424.023	151.97083	10599.046	10100.478	1000.0	1000.0	490000	732.0674	182.88573	890.5558	-385.6036	732.0667	182.88908	893.75336	-441.4957	-734.9226	136.82793	4779.289954185486
99	9611.884	173.16815	9766.184	9285.418	9776.749	127.9761	10082.692	9584.585	1000.0	1000.0	495000	733.2658	182.69742	896.68805	-303.63202	733.2662	182.6982	895.02216	-399.54117	-736.6562	130.9249	4826.308674097061
